id_renglon,venta_id,fecha_venta,jugador_id,producto_id,ubicacion_id,cantidad,nombre,categoria,precio,costo,fecha_registro,edad_nino,tipo_suscripcion,estado,municipio,latitud,longitud,Ingreso_Total,Costo_Total,Utilidad
809,50532,2026-03-08,JUG-004,PROD-07,UBI-PUE260,1,Libreta de Tareas,Papelería,110.0,30.0,2025-08-30,10,Premium,Puebla,Heroica Puebla De Zaragoza,18.960765608556,-98.21958744087355,110.0,30.0,80.0
811,50532,2026-03-08,JUG-004,PROD-04,UBI-PUE260,1,Botella de Agua TDAH,Accesorios,120.0,35.0,2025-08-30,10,Premium,Puebla,Heroica Puebla De Zaragoza,18.960765608556,-98.21958744087355,120.0,35.0,85.0
812,50533,2024-09-06,JUG-182,PROD-06,UBI-PUE160,1,Lapicera Colección,Papelería,95.0,25.0,2024-06-17,10,Gratuita,Puebla,Puebla (San Andrés Azumiatla),18.906638196336388,-98.245983260958,95.0,25.0,70.0
814,50533,2024-09-06,JUG-182,PROD-04,UBI-PUE160,1,Botella de Agua TDAH,Accesorios,120.0,35.0,2024-06-17,10,Gratuita,Puebla,Puebla (San Andrés Azumiatla),18.906638196336388,-98.245983260958,120.0,35.0,85.0
815,50534,2024-02-08,JUG-237,PROD-05,UBI-PUE248,1,Mochila Ergonómica,Accesorios,450.0,180.0,2023-05-03,6,Gratuita,Puebla,San Antonio Matlahuacales,19.75379911242499,-98.08550427602836,450.0,180.0,270.0
816,50535,2024-10-25,JUG-222,PROD-06,UBI-PUE216,1,Lapicera Colección,Papelería,95.0,25.0,2023-11-11,9,Gratuita,Puebla,Amozoc De Mota,19.04271885227944,-98.02682643252538,95.0,25.0,70.0
817,50536,2025-09-01,JUG-052,PROD-01,UBI-PUE217,1,Cómic Oficial Vol 1 (Físico),Lectura,150.0,45.0,2025-03-04,10,Gratuita,Puebla,Villa Avila Camacho,20.395240362988524,-97.883882462417,150.0,45.0,105.0
818,50537,2023-06-14,JUG-192,PROD-01,UBI-PUE087,1,Cómic Oficial Vol 1 (Físico),Lectura,150.0,45.0,2023-05-07,11,Gratuita,Puebla,Atlixco,18.92337514625093,-98.42705503988608,150.0,45.0,105.0
819,50538,2023-05-04,JUG-247,PROD-03,UBI-PUE140,1,Peluche Personaje Coleccionable,Peluches,280.0,90.0,2023-03-25,11,Premium,Puebla,Puebla (Centro),18.964016118157563,-98.25183801441965,280.0,90.0,190.0
820,50539,2024-05-06,JUG-206,PROD-03,UBI-PUE282,3,Peluche Personaje Coleccionable,Peluches,280.0,90.0,2024-01-07,11,Gratuita,Puebla,Heroica Puebla De Zaragoza,19.055997988468278,-98.1675144370996,840.0,270.0,570.0
821,50539,2024-05-06,JUG-206,PROD-04,UBI-PUE282,2,Botella de Agua TDAH,Accesorios,120.0,35.0,2024-01-07,11,Gratuita,Puebla,Heroica Puebla De Zaragoza,19.055997988468278,-98.1675144370996,240.0,70.0,170.0
822,50539,2024-05-06,JUG-206,PROD-08,UBI-PUE282,1,Planilla Stickers,Papelería,35.0,8.0,2024-01-07,11,Gratuita,Puebla,Heroica Puebla De Zaragoza,19.055997988468278,-98.1675144370996,35.0,8.0,27.0
823,50540,2024-06-23,JUG-192,PROD-08,UBI-PUE147,1,Planilla Stickers,Papelería,35.0,8.0,2023-05-07,11,Gratuita,Puebla,Puebla (Centro),19.057878020811533,-98.22065157231933,35.0,8.0,27.0
824,50541,2025-07-07,JUG-154,PROD-07,UBI-PUE056,1,Libreta de Tareas,Papelería,110.0,30.0,2024-02-28,6,Gratuita,Puebla,Zacatlán,19.938385618481306,-97.96320580353284,110.0,30.0,80.0
825,50542,2025-03-28,JUG-244,PROD-04,UBI-PUE255,2,Botella de Agua TDAH,Accesorios,120.0,35.0,2023-11-20,9,Gratuita,Puebla,Heroica Puebla De Zaragoza,18.96028779760123,-98.26448011474255,240.0,70.0,170.0
826,50543,2023-09-18,JUG-215,PROD-07,UBI-PUE204,2,Libreta de Tareas,Papelería,110.0,30.0,2023-08-08,8,Gratuita,Puebla,Amozoc De Mota,19.04288111909371,-98.07729487818024,220.0,60.0,160.0
827,50543,2023-09-18,JUG-215,PROD-03,UBI-PUE204,1,Peluche Personaje Coleccionable,Peluches,280.0,90.0,2023-08-08,8,Gratuita,Puebla,Amozoc De Mota,19.04288111909371,-98.07729487818024,280.0,90.0,190.0
828,50543,2023-09-18,JUG-215,PROD-06,UBI-PUE204,1,Lapicera Colección,Papelería,95.0,25.0,2023-08-08,8,Gratuita,Puebla,Amozoc De Mota,19.04288111909371,-98.07729487818024,95.0,25.0,70.0
829,50544,2026-03-10,JUG-029,PROD-04,UBI-PUE162,1,Botella de Agua TDAH,Accesorios,120.0,35.0,2024-12-08,11,Gratuita,Puebla,Puebla (San Andrés Azumiatla),18.90341502556057,-98.25467995515534,120.0,35.0,85.0
830,50544,2026-03-10,JUG-029,PROD-06,UBI-PUE162,1,Lapicera Colección,Papelería,95.0,25.0,2024-12-08,11,Gratuita,Puebla,Puebla (San Andrés Azumiatla),18.90341502556057,-98.25467995515534,95.0,25.0,70.0
831,50545,2025-10-08,JUG-233,PROD-07,UBI-PUE121,2,Libreta de Tareas,Papelería,110.0,30.0,2025-08-06,8,Gratuita,Puebla,San Andrés Cholula,19.02134980964816,-98.31721326187434,220.0,60.0,160.0
832,50545,2025-10-08,JUG-233,PROD-01,UBI-PUE121,1,Cómic Oficial Vol 1 (Físico),Lectura,150.0,45.0,2025-08-06,8,Gratuita,Puebla,San Andrés Cholula,19.02134980964816,-98.31721326187434,150.0,45.0,105.0
833,50546,2025-05-01,JUG-138,PROD-01,UBI-PUE059,1,Cómic Oficial Vol 1 (Físico),Lectura,150.0,45.0,2024-05-18,7,Gratuita,Puebla,Zacatlán,19.9482290018512,-97.96166085110052,150.0,45.0,105.0
834,50547,2025-03-30,JUG-046,PROD-08,UBI-PUE126,2,Planilla Stickers,Papelería,35.0,8.0,2024-10-27,10,Gratuita,Puebla,San Andrés Cholula,19.020987945017257,-98.31726429710838,70.0,16.0,54.0
835,50548,2024-11-04,JUG-035,PROD-02,UBI-PUE093,1,Cómic Oficial Vol 1 (Virtual),Lectura,80.0,5.0,2023-07-02,12,Gratuita,Puebla,San Andrés Cholula,19.046781554743717,-98.27493366030588,80.0,5.0,75.0
836,50548,2024-11-04,JUG-035,PROD-05,UBI-PUE093,1,Mochila Ergonómica,Accesorios,450.0,180.0,2023-07-02,12,Gratuita,Puebla,San Andrés Cholula,19.046781554743717,-98.27493366030588,450.0,180.0,270.0
837,50548,2024-11-04,JUG-035,PROD-04,UBI-PUE093,1,Botella de Agua TDAH,Accesorios,120.0,35.0,2023-07-02,12,Gratuita,Puebla,San Andrés Cholula,19.046781554743717,-98.27493366030588,120.0,35.0,85.0
838,50549,2024-05-10,JUG-048,PROD-07,UBI-PUE151,1,Libreta de Tareas,Papelería,110.0,30.0,2023-07-29,11,Gratuita,Puebla,Puebla (Centro),19.05443899162408,-98.23780411547447,110.0,30.0,80.0
839,50550,2026-03-29,JUG-224,PROD-06,UBI-PUE118,1,Lapicera Colección,Papelería,95.0,25.0,2024-12-07,6,Gratuita,Puebla,San Andrés Cholula,19.01946810496396,-98.31509529966232,95.0,25.0,70.0
840,50551,2025-11-01,JUG-125,PROD-03,UBI-PUE014,1,Peluche Personaje Coleccionable,Peluches,280.0,90.0,2025-04-16,8,Gratuita,Puebla,Huauchinango,20.174394479847276,-98.04578695138224,280.0,90.0,190.0
841,50552,2023-07-25,JUG-140,PROD-01,UBI-PUE062,1,Cómic Oficial Vol 1 (Físico),Lectura,150.0,45.0,2023-01-08,6,Gratuita,Puebla,Zacatlán,19.945001730654027,-97.9360833052762,150.0,45.0,105.0
842,50552,2023-07-25,JUG-140,PROD-06,UBI-PUE062,1,Lapicera Colección,Papelería,95.0,25.0,2023-01-08,6,Gratuita,Puebla,Zacatlán,19.945001730654027,-97.9360833052762,95.0,25.0,70.0
843,50553,2024-10-27,JUG-067,PROD-01,UBI-PUE068,1,Cómic Oficial Vol 1 (Físico),Lectura,150.0,45.0,2023-08-17,6,Gratuita,Puebla,Atlixco,18.9122182651453,-98.44324244907024,150.0,45.0,105.0
844,50554,2026-01-01,JUG-112,PROD-06,UBI-PUE208,1,Lapicera Colección,Papelería,95.0,25.0,2025-06-13,6,Gratuita,Puebla,Amozoc De Mota,19.03914893321776,-98.05274730111245,95.0,25.0,70.0
845,50555,2024-02-18,JUG-161,PROD-05,UBI-PUE028,1,Mochila Ergonómica,Accesorios,450.0,180.0,2023-02-05,12,Premium,Puebla,Tehuacán,18.44294608031644,-97.36985808817036,450.0,180.0,270.0
846,50556,2024-08-01,JUG-032,PROD-02,UBI-PUE236,1,Cómic Oficial Vol 1 (Virtual),Lectura,80.0,5.0,2023-12-06,6,Gratuita,Puebla,Chignahuapan,19.83444250928173,-98.03108445218216,80.0,5.0,75.0
847,50557,2024-07-03,JUG-042,PROD-04,UBI-PUE279,1,Botella de Agua TDAH,Accesorios,120.0,35.0,2024-02-21,6,Premium,Puebla,Heroica Puebla De Zaragoza,19.02046682128743,-98.22326407986034,120.0,35.0,85.0
848,50557,2024-07-03,JUG-042,PROD-07,UBI-PUE279,1,Libreta de Tareas,Papelería,110.0,30.0,2024-02-21,6,Premium,Puebla,Heroica Puebla De Zaragoza,19.02046682128743,-98.22326407986034,110.0,30.0,80.0
849,50558,2024-08-13,JUG-207,PROD-03,UBI-PUE232,1,Peluche Personaje Coleccionable,Peluches,280.0,90.0,2023-09-03,11,Gratuita,Puebla,Chignahuapan,19.837803010437845,-98.02623610494986,280.0,90.0,190.0
850,50559,2024-12-31,JUG-064,PROD-04,UBI-PUE024,1,Botella de Agua TDAH,Accesorios,120.0,35.0,2023-10-29,7,Premium,Puebla,Huauchinango,20.178261539297125,-98.04552945931016,120.0,35.0,85.0
851,50560,2023-06-01,JUG-027,PROD-03,UBI-PUE083,1,Peluche Personaje Coleccionable,Peluches,280.0,90.0,2023-03-11,11,Premium,Puebla,Atlixco,18.912982271472533,-98.42465178056229,280.0,90.0,190.0
852,50561,2024-05-29,JUG-235,PROD-02,UBI-PUE124,1,Cómic Oficial Vol 1 (Virtual),Lectura,80.0,5.0,2024-04-23,9,Gratuita,Puebla,San Andrés Cholula,19.01239350915052,-98.31493673287773,80.0,5.0,75.0
853,50562,2023-10-20,JUG-248,PROD-05,UBI-PUE236,1,Mochila Ergonómica,Accesorios,450.0,180.0,2023-03-18,8,Gratuita,Puebla,Chignahuapan,19.83444250928173,-98.03108445218216,450.0,180.0,270.0
854,50563,2026-06-16,JUG-142,PROD-06,UBI-PUE162,1,Lapicera Colección,Papelería,95.0,25.0,2025-02-24,6,Gratuita,Puebla,Puebla (San Andrés Azumiatla),18.90341502556057,-98.25467995515534,95.0,25.0,70.0
855,50564,2024-08-13,JUG-092,PROD-07,UBI-PUE006,1,Libreta de Tareas,Papelería,110.0,30.0,2024-07-12,6,Gratuita,Puebla,Xicotepec De Juárez,20.261814016908424,-97.96433571087876,110.0,30.0,80.0
856,50565,2025-11-02,JUG-221,PROD-08,UBI-PUE159,1,Planilla Stickers,Papelería,35.0,8.0,2025-03-05,6,Gratuita,Puebla,Puebla (San Andrés Azumiatla),18.903075740814074,-98.25745931103285,35.0,8.0,27.0
857,50565,2025-11-02,JUG-221,PROD-01,UBI-PUE159,2,Cómic Oficial Vol 1 (Físico),Lectura,150.0,45.0,2025-03-05,6,Gratuita,Puebla,Puebla (San Andrés Azumiatla),18.903075740814074,-98.25745931103285,300.0,90.0,210.0
858,50566,2025-08-01,JUG-092,PROD-01,UBI-PUE175,1,Cómic Oficial Vol 1 (Físico),Lectura,150.0,45.0,2024-07-12,6,Gratuita,Puebla,Puebla (La Paz Tlaxcolpan),18.900781294687047,-98.22160424933368,150.0,45.0,105.0
859,50567,2024-04-27,JUG-081,PROD-01,UBI-PUE079,2,Cómic Oficial Vol 1 (Físico),Lectura,150.0,45.0,2023-12-08,10,Gratuita,Puebla,Atlixco,18.91476859302664,-98.47821013066654,300.0,90.0,210.0
860,50568,2025-09-26,JUG-095,PROD-06,UBI-PUE133,2,Lapicera Colección,Papelería,95.0,25.0,2024-08-09,7,Gratuita,Puebla,San Andrés Cholula,19.0214643999747,-98.3180681020096,190.0,50.0,140.0
861,50569,2025-10-22,JUG-057,PROD-02,UBI-PUE029,2,Cómic Oficial Vol 1 (Virtual),Lectura,80.0,5.0,2025-09-17,12,Premium,Puebla,Tehuacán,18.443597457880003,-97.38238936901048,160.0,10.0,150.0
862,50570,2024-01-12,JUG-027,PROD-01,UBI-PUE270,1,Cómic Oficial Vol 1 (Físico),Lectura,150.0,45.0,2023-03-11,11,Premium,Puebla,Heroica Puebla De Zaragoza,18.984381415030644,-98.25314868432146,150.0,45.0,105.0
864,50570,2024-01-12,JUG-027,PROD-07,UBI-PUE270,1,Libreta de Tareas,Papelería,110.0,30.0,2023-03-11,11,Premium,Puebla,Heroica Puebla De Zaragoza,18.984381415030644,-98.25314868432146,110.0,30.0,80.0
865,50571,2025-02-06,JUG-163,PROD-02,UBI-PUE026,1,Cómic Oficial Vol 1 (Virtual),Lectura,80.0,5.0,2024-05-28,8,Gratuita,Puebla,Tehuacán,18.4304065809675,-97.37363463856056,80.0,5.0,75.0
866,50572,2025-09-15,JUG-071,PROD-08,UBI-PUE126,1,Planilla Stickers,Papelería,35.0,8.0,2025-04-02,7,Gratuita,Puebla,San Andrés Cholula,19.020987945017257,-98.31726429710838,35.0,8.0,27.0
867,50573,2024-02-03,JUG-167,PROD-08,UBI-PUE190,1,Planilla Stickers,Papelería,35.0,8.0,2023-07-29,8,Gratuita,Puebla,Cuautlancingo (San Lorenzo Almecatla),19.142000781961723,-98.2585018287827,35.0,8.0,27.0
868,50574,2023-12-29,JUG-067,PROD-08,UBI-PUE261,1,Planilla Stickers,Papelería,35.0,8.0,2023-08-17,6,Gratuita,Puebla,Heroica Puebla De Zaragoza,18.963427673099748,-98.2183604706874,35.0,8.0,27.0
869,50575,2024-03-05,JUG-040,PROD-07,UBI-PUE010,1,Libreta de Tareas,Papelería,110.0,30.0,2023-11-13,12,Gratuita,Puebla,Xicotepec De Juárez,20.277981323967843,-97.96190618536345,110.0,30.0,80.0
870,50576,2025-10-18,JUG-195,PROD-07,UBI-PUE213,3,Libreta de Tareas,Papelería,110.0,30.0,2025-08-15,7,Gratuita,Puebla,Amozoc De Mota,19.0261667623746,-98.02837138495774,330.0,90.0,240.0
871,50577,2023-10-06,JUG-176,PROD-06,UBI-PUE007,1,Lapicera Colección,Papelería,95.0,25.0,2023-07-29,10,Gratuita,Puebla,Xicotepec De Juárez,20.26326336073004,-97.9686272452115,95.0,25.0,70.0
872,50578,2025-07-27,JUG-018,PROD-08,UBI-PUE002,2,Planilla Stickers,Papelería,35.0,8.0,2024-06-18,6,Gratuita,Puebla,Xicotepec De Juárez,20.2823478518014,-97.9655030733398,70.0,16.0,54.0
873,50579,2024-05-26,JUG-053,PROD-02,UBI-PUE172,1,Cómic Oficial Vol 1 (Virtual),Lectura,80.0,5.0,2023-09-25,6,Gratuita,Puebla,Puebla (La Paz Tlaxcolpan),18.9049428852566,-98.223084828748,80.0,5.0,75.0
874,50580,2024-06-13,JUG-062,PROD-07,UBI-PUE119,1,Libreta de Tareas,Papelería,110.0,30.0,2024-03-26,10,Gratuita,Puebla,San Andrés Cholula,19.02112062880673,-98.3160904867258,110.0,30.0,80.0
875,50581,2026-04-14,JUG-038,PROD-05,UBI-PUE232,1,Mochila Ergonómica,Accesorios,450.0,180.0,2025-04-16,8,Gratuita,Puebla,Chignahuapan,19.837803010437845,-98.02623610494986,450.0,180.0,270.0
876,50582,2023-07-25,JUG-106,PROD-08,UBI-PUE082,1,Planilla Stickers,Papelería,35.0,8.0,2023-04-05,11,Premium,Puebla,Atlixco,18.918016400968156,-98.45726744213924,35.0,8.0,27.0
877,50582,2023-07-25,JUG-106,PROD-06,UBI-PUE082,3,Lapicera Colección,Papelería,95.0,25.0,2023-04-05,11,Premium,Puebla,Atlixco,18.918016400968156,-98.45726744213924,285.0,75.0,210.0
878,50583,2024-06-26,JUG-002,PROD-06,UBI-PUE142,1,Lapicera Colección,Papelería,95.0,25.0,2023-03-19,11,Gratuita,Puebla,Puebla (Centro),19.07949314246757,-98.13904704882349,95.0,25.0,70.0
880,50584,2023-11-25,JUG-207,PROD-01,UBI-PUE220,3,Cómic Oficial Vol 1 (Físico),Lectura,150.0,45.0,2023-09-03,11,Gratuita,Puebla,Villa Avila Camacho,20.379994326090664,-97.88092130358837,450.0,135.0,315.0
881,50585,2023-12-13,JUG-150,PROD-07,UBI-PUE020,2,Libreta de Tareas,Papelería,110.0,30.0,2023-09-02,11,Gratuita,Puebla,Huauchinango,20.17890603988084,-98.07119283582516,220.0,60.0,160.0
882,50586,2024-08-08,JUG-088,PROD-08,UBI-PUE251,2,Planilla Stickers,Papelería,35.0,8.0,2024-06-28,9,Gratuita,Puebla,Heroica Puebla De Zaragoza,18.95038997713883,-98.24289987441004,70.0,16.0,54.0
883,50587,2024-06-04,JUG-106,PROD-08,UBI-PUE002,1,Planilla Stickers,Papelería,35.0,8.0,2023-04-05,11,Premium,Puebla,Xicotepec De Juárez,20.2823478518014,-97.9655030733398,35.0,8.0,27.0
884,50587,2024-06-04,JUG-106,PROD-02,UBI-PUE002,1,Cómic Oficial Vol 1 (Virtual),Lectura,80.0,5.0,2023-04-05,11,Premium,Puebla,Xicotepec De Juárez,20.2823478518014,-97.9655030733398,80.0,5.0,75.0
885,50587,2024-06-04,JUG-106,PROD-04,UBI-PUE002,1,Botella de Agua TDAH,Accesorios,120.0,35.0,2023-04-05,11,Premium,Puebla,Xicotepec De Juárez,20.2823478518014,-97.9655030733398,120.0,35.0,85.0
886,50588,2025-08-30,JUG-073,PROD-05,UBI-PUE180,1,Mochila Ergonómica,Accesorios,450.0,180.0,2025-06-06,6,Gratuita,Puebla,Cuautlancingo (San Lorenzo Almecatla),19.155541422273828,-98.2415931829629,450.0,180.0,270.0
887,50588,2025-08-30,JUG-073,PROD-08,UBI-PUE180,1,Planilla Stickers,Papelería,35.0,8.0,2025-06-06,6,Gratuita,Puebla,Cuautlancingo (San Lorenzo Almecatla),19.155541422273828,-98.2415931829629,35.0,8.0,27.0
888,50589,2025-06-15,JUG-114,PROD-01,UBI-PUE270,2,Cómic Oficial Vol 1 (Físico),Lectura,150.0,45.0,2025-03-10,6,Gratuita,Puebla,Heroica Puebla De Zaragoza,18.984381415030644,-98.25314868432146,300.0,90.0,210.0
889,50590,2026-06-05,JUG-216,PROD-01,UBI-PUE098,1,Cómic Oficial Vol 1 (Físico),Lectura,150.0,45.0,2025-02-16,10,Gratuita,Puebla,San Andrés Cholula,19.028327611983883,-98.30758674106724,150.0,45.0,105.0
890,50591,2023-10-14,JUG-128,PROD-05,UBI-PUE051,1,Mochila Ergonómica,Accesorios,450.0,180.0,2023-02-15,10,Gratuita,Puebla,Tehuacán,18.497002007723047,-97.43697768731008,450.0,180.0,270.0
891,50592,2024-03-15,JUG-126,PROD-06,UBI-PUE026,1,Lapicera Colección,Papelería,95.0,25.0,2023-12-22,11,Gratuita,Puebla,Tehuacán,18.4304065809675,-97.37363463856056,95.0,25.0,70.0
892,50593,2024-06-14,JUG-059,PROD-06,UBI-PUE228,1,Lapicera Colección,Papelería,95.0,25.0,2023-12-09,10,Premium,Puebla,Chignahuapan,19.844427790296898,-98.02669542204028,95.0,25.0,70.0
893,50593,2024-06-14,JUG-059,PROD-05,UBI-PUE228,1,Mochila Ergonómica,Accesorios,450.0,180.0,2023-12-09,10,Premium,Puebla,Chignahuapan,19.844427790296898,-98.02669542204028,450.0,180.0,270.0
894,50594,2026-08-03,JUG-147,PROD-06,UBI-PUE257,1,Lapicera Colección,Papelería,95.0,25.0,2025-05-31,11,Premium,Puebla,Heroica Puebla De Zaragoza,18.96383721771913,-98.27213063472668,95.0,25.0,70.0
895,50595,2025-02-27,JUG-171,PROD-02,UBI-PUE083,1,Cómic Oficial Vol 1 (Virtual),Lectura,80.0,5.0,2024-09-26,6,Gratuita,Puebla,Atlixco,18.912982271472533,-98.42465178056229,80.0,5.0,75.0
896,50595,2025-02-27,JUG-171,PROD-06,UBI-PUE083,1,Lapicera Colección,Papelería,95.0,25.0,2024-09-26,6,Gratuita,Puebla,Atlixco,18.912982271472533,-98.42465178056229,95.0,25.0,70.0
897,50596,2024-12-14,JUG-217,PROD-03,UBI-PUE051,1,Peluche Personaje Coleccionable,Peluches,280.0,90.0,2023-10-06,11,Gratuita,Puebla,Tehuacán,18.497002007723047,-97.43697768731008,280.0,90.0,190.0
898,50597,2026-07-04,JUG-014,PROD-02,UBI-PUE285,2,Cómic Oficial Vol 1 (Virtual),Lectura,80.0,5.0,2025-07-22,7,Gratuita,Puebla,Heroica Puebla De Zaragoza,19.084563578688144,-98.22735621767065,160.0,10.0,150.0
899,50598,2024-08-04,JUG-235,PROD-05,UBI-PUE026,2,Mochila Ergonómica,Accesorios,450.0,180.0,2024-04-23,9,Gratuita,Puebla,Tehuacán,18.4304065809675,-97.37363463856056,900.0,360.0,540.0
900,50598,2024-08-04,JUG-235,PROD-01,UBI-PUE026,2,Cómic Oficial Vol 1 (Físico),Lectura,150.0,45.0,2024-04-23,9,Gratuita,Puebla,Tehuacán,18.4304065809675,-97.37363463856056,300.0,90.0,210.0
901,50598,2024-08-04,JUG-235,PROD-01,UBI-PUE026,1,Cómic Oficial Vol 1 (Físico),Lectura,150.0,45.0,2024-04-23,9,Gratuita,Puebla,Tehuacán,18.4304065809675,-97.37363463856056,150.0,45.0,105.0
902,50599,2023-11-12,JUG-039,PROD-08,UBI-PUE227,2,Planilla Stickers,Papelería,35.0,8.0,2023-01-21,8,Gratuita,Puebla,Chignahuapan,19.83535465248198,-98.0379742087597,70.0,16.0,54.0
903,50600,2026-02-23,JUG-118,PROD-07,UBI-PUE102,3,Libreta de Tareas,Papelería,110.0,30.0,2025-01-23,6,Gratuita,Puebla,San Andrés Cholula,19.03200636992376,-98.3067000039147,330.0,90.0,240.0
904,50600,2026-02-23,JUG-118,PROD-02,UBI-PUE102,1,Cómic Oficial Vol 1 (Virtual),Lectura,80.0,5.0,2025-01-23,6,Gratuita,Puebla,San Andrés Cholula,19.03200636992376,-98.3067000039147,80.0,5.0,75.0
905,50601,2024-01-12,JUG-039,PROD-02,UBI-PUE171,2,Cómic Oficial Vol 1 (Virtual),Lectura,80.0,5.0,2023-01-21,8,Gratuita,Puebla,Puebla (La Paz Tlaxcolpan),18.905044386179316,-98.2250803922242,160.0,10.0,150.0
906,50602,2025-04-11,JUG-036,PROD-01,UBI-PUE185,1,Cómic Oficial Vol 1 (Físico),Lectura,150.0,45.0,2024-09-12,6,Gratuita,Puebla,Cuautlancingo (San Lorenzo Almecatla),19.15108205271274,-98.2386749394796,150.0,45.0,105.0
907,50603,2024-07-26,JUG-154,PROD-06,UBI-PUE080,2,Lapicera Colección,Papelería,95.0,25.0,2024-02-28,6,Gratuita,Puebla,Atlixco,18.93027630720187,-98.4580399183554,190.0,50.0,140.0
908,50604,2025-03-03,JUG-065,PROD-06,UBI-PUE055,1,Lapicera Colección,Papelería,95.0,25.0,2023-11-04,12,Premium,Puebla,Zacatlán,19.92499117719992,-97.96852730635536,95.0,25.0,70.0
909,50605,2025-03-26,JUG-076,PROD-06,UBI-PUE204,1,Lapicera Colección,Papelería,95.0,25.0,2024-06-22,9,Gratuita,Puebla,Amozoc De Mota,19.04288111909371,-98.07729487818024,95.0,25.0,70.0
910,50606,2026-11-18,JUG-013,PROD-03,UBI-PUE193,1,Peluche Personaje Coleccionable,Peluches,280.0,90.0,2025-09-02,9,Gratuita,Puebla,Cuautlancingo (San Lorenzo Almecatla),19.14483873271919,-98.22751694973678,280.0,90.0,190.0
912,50607,2023-03-31,JUG-238,PROD-07,UBI-PUE099,2,Libreta de Tareas,Papelería,110.0,30.0,2023-02-24,12,Gratuita,Puebla,San Andrés Cholula,19.02254395739461,-98.31383855705774,220.0,60.0,160.0
913,50608,2024-07-14,JUG-239,PROD-08,UBI-PUE275,2,Planilla Stickers,Papelería,35.0,8.0,2023-10-16,11,Premium,Puebla,Heroica Puebla De Zaragoza,18.983957550633328,-98.21460311369783,70.0,16.0,54.0
914,50609,2024-06-05,JUG-222,PROD-02,UBI-PUE091,1,Cómic Oficial Vol 1 (Virtual),Lectura,80.0,5.0,2023-11-11,9,Gratuita,Puebla,San Andrés Cholula,19.0165978317972,-98.29862292983948,80.0,5.0,75.0
915,50610,2025-10-20,JUG-193,PROD-01,UBI-PUE249,3,Cómic Oficial Vol 1 (Físico),Lectura,150.0,45.0,2024-12-21,7,Gratuita,Puebla,San Antonio Matlahuacales,19.75767649860954,-98.07966778906172,450.0,135.0,315.0
916,50610,2025-10-20,JUG-193,PROD-02,UBI-PUE249,1,Cómic Oficial Vol 1 (Virtual),Lectura,80.0,5.0,2024-12-21,7,Gratuita,Puebla,San Antonio Matlahuacales,19.75767649860954,-98.07966778906172,80.0,5.0,75.0
917,50611,2026-02-11,JUG-056,PROD-05,UBI-PUE067,1,Mochila Ergonómica,Accesorios,450.0,180.0,2025-09-14,11,Gratuita,Puebla,Atlixco,18.916765247952736,-98.42126979225472,450.0,180.0,270.0
918,50612,2025-08-30,JUG-171,PROD-03,UBI-PUE220,1,Peluche Personaje Coleccionable,Peluches,280.0,90.0,2024-09-26,6,Gratuita,Puebla,Villa Avila Camacho,20.379994326090664,-97.88092130358837,280.0,90.0,190.0
919,50612,2025-08-30,JUG-171,PROD-07,UBI-PUE220,1,Libreta de Tareas,Papelería,110.0,30.0,2024-09-26,6,Gratuita,Puebla,Villa Avila Camacho,20.379994326090664,-97.88092130358837,110.0,30.0,80.0
920,50613,2026-04-09,JUG-211,PROD-08,UBI-PUE284,1,Planilla Stickers,Papelería,35.0,8.0,2025-03-23,6,Premium,Puebla,Heroica Puebla De Zaragoza,19.078827911564364,-98.19555389228724,35.0,8.0,27.0
921,50614,2025-01-01,JUG-054,PROD-06,UBI-PUE119,1,Lapicera Colección,Papelería,95.0,25.0,2024-07-02,9,Gratuita,Puebla,San Andrés Cholula,19.02112062880673,-98.3160904867258,95.0,25.0,70.0
922,50615,2023-07-02,JUG-203,PROD-05,UBI-PUE072,1,Mochila Ergonómica,Accesorios,450.0,180.0,2023-03-19,11,Gratuita,Puebla,Atlixco,18.93073020755921,-98.45766200510542,450.0,180.0,270.0
923,50616,2023-04-10,JUG-232,PROD-04,UBI-PUE198,1,Botella de Agua TDAH,Accesorios,120.0,35.0,2023-01-21,12,Premium,Puebla,Amozoc De Mota,19.04570928088288,-98.06510339026237,120.0,35.0,85.0
924,50617,2025-09-10,JUG-047,PROD-01,UBI-PUE231,1,Cómic Oficial Vol 1 (Físico),Lectura,150.0,45.0,2025-07-23,7,Gratuita,Puebla,Chignahuapan,19.8383854302683,-98.04206960903008,150.0,45.0,105.0
925,50618,2026-05-10,JUG-052,PROD-02,UBI-PUE269,2,Cómic Oficial Vol 1 (Virtual),Lectura,80.0,5.0,2025-03-04,10,Gratuita,Puebla,Heroica Puebla De Zaragoza,18.98506390301563,-98.26729492882036,160.0,10.0,150.0
926,50619,2024-02-26,JUG-074,PROD-06,UBI-PUE248,1,Lapicera Colección,Papelería,95.0,25.0,2023-10-20,9,Gratuita,Puebla,San Antonio Matlahuacales,19.75379911242499,-98.08550427602836,95.0,25.0,70.0
927,50620,2024-07-15,JUG-025,PROD-08,UBI-PUE248,1,Planilla Stickers,Papelería,35.0,8.0,2023-11-04,6,Premium,Puebla,San Antonio Matlahuacales,19.75379911242499,-98.08550427602836,35.0,8.0,27.0
